id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
29228699,"Excl. Suite 4, Serviced Apartment, München, Munich",103797294,Golden Ball,,Tudering-Riem,48.15077,11.67998,Entire home/apt,180,14,4,2021-07-31,0.09,7,324,0,
29229064,"COM, Serviced Apartment, München, Munich",103797294,Golden Ball,,Tudering-Riem,48.14954,11.68167,Entire home/apt,243,30,1,2021-06-30,0.07,7,324,0,
25152974,"Schönes Eckhaus im Grünen, Norden Münchens Munich",12721692,Belen,,Allach-Untermenzing,48.21216,11.45329,Entire home/apt,200,2,11,2022-09-04,0.22,1,0,5,
36467251,"Bright 3-room flat, 15 min Munich, family-friendly",3632043,Fernanda,,Aubing-Lochhausen-Langwied,48.12557,11.36913,Entire home/apt,195,4,4,2022-08-23,0.10,1,4,1,
701768,Quiet room near Munic,3602002,Markus,,Aubing-Lochhausen-Langwied,48.18214,11.37304,Private room,57,2,97,2022-03-17,0.80,1,0,3,
37414247,Moderne 2-Zim.-Whg in Neubiberg bei München,280085701,Helmut,,Ramersdorf-Perlach,48.07943,11.65769,Entire home/apt,90,4,17,2022-02-26,0.46,1,0,3,
4027301,Zimmer Studenten & die Wiesn,17803059,Gabriele,,Allach-Untermenzing,48.22103,11.46747,Private room,60,1,26,2022-08-31,0.31,1,0,5,
23609360,Rustikaler Flair mit sportlicher Ambition,7791022,Emanuel,,Schwabing-Freimann,48.22017,11.66764,Entire home/apt,130,2,30,2022-06-03,0.55,1,81,3,
694904446415085187,Schöne 3-Zimmer-Wohnung mit Terrasse,1034855,Christian,,Tudering-Riem,48.12076,11.70853,Entire home/apt,199,2,2,2022-08-21,1.76,1,0,2,
53549717,Schöne 65qm Grosse Dachgeschosswohnung,14107938,Vany,,Schwabing-Freimann,48.18808,11.64469,Entire home/apt,113,2,0,,,1,0,0,
18821817,elegante ländliche Villa mit gemütlichem Flair,126078705,Sabine,,Ramersdorf-Perlach,48.05924,11.6856,Entire home/apt,500,5,47,2022-06-16,0.73,1,294,7,
15426378,Simply good: Nature and City in one Go - Go for it,61224512,Gertrud,,Ramersdorf-Perlach,48.0662,11.65602,Private room,42,1,2,2020-08-22,0.07,1,139,0,
27231133,PRINZ EUGEN  - Apartment DOUBLE / DZ,205081996,Gisela,,Ramersdorf-Perlach,48.06758,11.65866,Private room,90,3,2,2019-11-02,0.04,4,113,0,
197197,"Quiet room, own bath + entrance, 20 min to center",961042,Michael,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08972,11.51393,Private room,120,2,238,2019-12-02,1.78,1,134,0,
198942,Charming quiet room near Michaelipark,971759,Anna C,,Berg am Laim,48.1177,11.64272,Private room,69,2,108,2022-09-15,0.85,2,51,18,
198990,Wohnen am Schloss Nymphenburg,959791,Heidrun,,Neuhausen-Nymphenburg,48.15797,11.51046,Entire home/apt,62,180,15,2022-07-12,0.11,1,244,3,
199066,COMFORTABLE ATTIC FLOOR DWELLING,972246,Cordula,,Untergiesing-Harlaching,48.09092,11.56088,Private room,150,1,373,2022-09-01,2.79,1,289,36,
199099,cosy little aparment central in Munich,972392,Ingrid,,Obergiesing,48.11511,11.59193,Entire home/apt,116,6,7,2022-09-20,0.51,1,164,5,
199189,Ideal for Fair guests,972712,Michael,,Bogenhausen,48.16025,11.64836,Private room,30,1,40,2022-08-30,0.31,4,19,7,
199256,Nice room in super central location,972992,Heide,,Maxvorstadt,48.15017,11.56221,Private room,62,3,270,2022-09-21,2.22,1,189,27,
199797,5 min. close to ENGLISCHER GARTEN,976495,Brigitte,,Schwabing-Freimann,48.16618,11.58973,Entire home/apt,115,3,45,2022-08-31,0.34,1,267,4,
199840,Cheerful room in beautiful house,976629,Roswitha,,Tudering-Riem,48.11712,11.67722,Private room,104,1,47,2022-08-28,0.37,1,307,2,
199843,High quality and trendy 3-room flat,976581,Gisela,,Maxvorstadt,48.15054,11.57591,Entire home/apt,138,90,0,,,1,84,0,
199850,Sunny room ideal for Octoberfest 2022,971759,Anna C,,Berg am Laim,48.11864,11.64054,Private room,118,2,30,2022-09-19,0.22,2,2,1,
199922,"3-room apartment, centrally located",976981,Ingeborg,,Milbertshofen-Am Hart,48.18554,11.56936,Entire home/apt,98,20,20,2022-03-31,0.30,1,17,1,
200782,Happy room for happy responsible  Cohousing,982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12541,11.55147,Private room,200,12,18,2022-08-05,0.13,4,270,4,
200785,"Happy Double, central, green,",982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12598,11.55346,Private room,200,1,20,2022-08-04,0.16,4,269,6,
200791,"Happy cosy room, 3 Stops to Center",982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.12407,11.55299,Private room,200,1,20,2022-09-02,0.15,4,271,3,
200795,Beautiful room in central location,982145,Sylvester,,Ludwigsvorstadt-Isarvorstadt,48.124,11.55192,Private room,200,3,10,2022-08-18,0.08,4,2,5,
201694,"Cozy and bright, kitchen, bathroom, bedroom",987114,Christine,,Ramersdorf-Perlach,48.11322,11.62443,Private room,87,1,10,2022-09-21,3.26,1,91,10,
202055,"10 min to the center, quiet, cosy",988620,Melita,,Neuhausen-Nymphenburg,48.15883,11.54617,Private room,50,3,234,2022-09-05,1.77,2,116,5,
202077,"tiny but fine, 10 min to the center",988620,Melita,,Neuhausen-Nymphenburg,48.15865,11.54134,Private room,50,3,80,2022-09-12,0.60,2,112,4,
202489,Oktoberfest Apt. - near city center,991735,Anja,,Untergiesing-Harlaching,48.1074104309082,11.572239875793457,Entire home/apt,159,2,24,2019-10-04,0.20,4,4,0,
205381,Classic building apartment at Prinzregentenplaz,1009438,Alex,,Bogenhausen,48.13909,11.60832,Entire home/apt,268,1,467,2022-09-19,3.65,10,230,80,
205393,Comfortable apartment with self-check-in.,1009438,Alex,,Bogenhausen,48.13909,11.60832,Entire home/apt,109,1,419,2022-09-20,3.37,10,198,72,
205401,Modern apartment with self-check-in.,1009438,Alex,,Bogenhausen,48.13909,11.60832,Entire home/apt,209,1,619,2022-09-19,4.84,10,236,93,
205415,Family apartment in best location,1009438,Alex,,Bogenhausen,48.13909,11.60832,Entire home/apt,310,1,572,2022-09-19,4.61,10,220,85,
205431,New York style apartment in Munich,1009438,Alex,,Schwanthalerhöhe,48.13661,11.53075,Entire home/apt,279,1,688,2022-09-10,5.25,10,191,105,
206288,"modern, bright & quiet in Giesing",1014517,Emmanuel,,Obergiesing,48.11008,11.59345,Entire home/apt,229,10,56,2022-09-15,0.45,1,155,18,
207713,Penthouse 10 min Munich City Centre,1022468,John,,Neuhausen-Nymphenburg,48.15105,11.53687,Entire home/apt,79,6,75,2022-07-23,0.59,1,17,1,
210348,one  quiet nice room in a condo in central munich,1037376,Doris,,Ludwigsvorstadt-Isarvorstadt,48.12401,11.56119,Private room,115,2,68,2022-09-17,0.54,2,251,4,
211291,GOOD PRICE - IDEAL LOCATION!,1041701,Renate,,Maxvorstadt,48.14614,11.54296,Entire home/apt,225,1,20,2022-08-31,0.16,1,0,1,
211374,Close to trade fair center Riem and subway U2,1049489,Sonja,,Tudering-Riem,48.13192,11.70239,Private room,112,1,168,2022-09-09,1.30,2,72,20,
212482,Nice Room-10min Walk to Octoberfest,1018498,Karin,,Sendling,48.11954,11.54065,Private room,115,3,87,2022-09-05,0.65,1,233,6,
216529,"Charming, central, quiet 2.5 room flat Haidhausen",37354,Werner,,Au-Haidhausen,48.13072,11.59324,Entire home/apt,242,5,11,2022-07-02,0.11,1,85,2,
217148,"ruhiges helles Zi, verkehrsgünstig",949953,Sybille,,Feldmoching-Hasenbergl,48.19329,11.53275,Private room,42,5,96,2022-09-17,0.72,2,123,15,
217313,Munich city house +garden near “Westpark”!,1122306,Manfred,,Sendling-Westpark,48.12735,11.51318,Entire home/apt,880,5,17,2019-10-06,0.14,1,252,0,
218080,Modern apartment in Haidhausen,1041175,Jakob,,Au-Haidhausen,48.12356,11.5955,Entire home/apt,260,3,48,2022-07-01,0.56,1,0,1,
218860,nice apartment near fairground,1078978,Sylvia,,Berg am Laim,48.11953,11.64244,Entire home/apt,150,2,39,2022-09-20,0.32,1,341,6,
221777,"Close to Octoberfest, but quiet!",1133538,Marlies,,Maxvorstadt,48.15172,11.5604,Entire home/apt,129,1,22,2019-10-27,0.20,1,2,0,
222924,"Blue Room,1. Floor, Messe Riem",1157644,Eva,,Tudering-Riem,48.10496,11.69867,Private room,40,90,36,2020-10-30,0.27,3,0,0,
225421,Very quiet apartment in a peaceful city quarter,1174413,Marco,,Untergiesing-Harlaching,48.08084,11.55063,Entire home/apt,130,2,178,2022-09-15,1.33,1,350,24,
226660,Oktoberfest-only 15 minutes away; whole cozy flat,1181873,Joachim,,Untergiesing-Harlaching,48.10894,11.57357,Entire home/apt,167,2,25,2019-10-06,0.19,1,21,0,
227106,Modern and quiet apartment,1041074,Kerstin,,Tudering-Riem,48.11064,11.70094,Entire home/apt,138,2,52,2022-09-18,0.43,1,318,10,
227892,"Room at Trade Fair - own entrance, kitchen, bath",1188789,Caro + Tilman,,Tudering-Riem,48.12988,11.7017,Private room,50,3,59,2020-02-21,0.46,1,70,0,
228721,Room in 2-Room -Apartment,1193810,Emmanuel,,Au-Haidhausen,48.12085,11.57736,Private room,90,5,4,2019-10-07,0.03,1,261,0,
228867,"CityHome, 6 beautiful apartments + AC, CITY CENTER",1041450,Werner,,Maxvorstadt,48.14468,11.56131,Entire home/apt,317,3,33,2019-12-23,0.40,6,342,0,
228935,Beautiful sunny two-room-flat,1041125,Luna,,Au-Haidhausen,48.13256,11.60107,Entire home/apt,40,30,2,2022-09-10,0.03,1,51,1,
230331,"bed&breakfast, 5min to Oktoberfest",1203567,Maja,,Laim,48.14149,11.50408,Private room,120,1,2,2011-10-03,0.01,1,358,0,
232430,Modern loft apartment,1171020,Hans-Martin,,Tudering-Riem,48.11636,11.6986,Entire home/apt,157,3,66,2022-08-03,0.50,1,247,4,
233119,Luxury 2-room apartment,1210398,Olivera,,Milbertshofen-Am Hart,48.17887,11.56708,Entire home/apt,80,28,0,,,4,20,0,
240218,Directly loc.t.t. fiera& Metro,1041362,Grazia,,Tudering-Riem,48.12775,11.7013,Private room,79,7,50,2022-02-28,0.40,1,313,2,
241375,Large  Center Apartment,1100623,Ray,,Altstadt-Lehel,48.13652,11.58869,Entire home/apt,75,10,65,2019-12-02,0.85,1,0,0,
243209,House with fantastic terrace,1040938,Ingrid,,Sendling-Westpark,48.11019,11.50695,Entire home/apt,90,360,0,,,1,364,0,
245670,"gemütliches Refugium, stadtnah",1293120,Marianne,,Ramersdorf-Perlach,48.09712,11.60973,Private room,65,10,21,2022-03-01,0.19,2,272,1,
252987,"Beautiful, modern & quiet apartment in Schwabing",1069562,Florian,,Schwabing-Freimann,48.15943,11.58208,Entire home/apt,203,4,33,2022-08-13,0.27,1,115,1,
266180,room near Nymphenburg castle ground,1395678,Frank Und Joachim,,Pasing-Obermenzing,48.15561,11.47189,Private room,49,1,153,2022-09-05,1.18,1,319,18,
280995,Very beautifully furnished 1-room Apartment,1210398,Olivera,,Milbertshofen-Am Hart,48.17877,11.56679,Entire home/apt,50,30,1,2020-10-31,0.04,4,55,0,
285938,Chill out in the heart of Munich,1488030,Natalie,,Neuhausen-Nymphenburg,48.14658,11.53331,Private room,45,3,186,2022-08-22,1.47,2,20,3,
299867,Central Munich -close 2 Oktoberfest,1545345,Sabine,,Schwanthalerhöhe,48.12891,11.54107,Private room,120,1,66,2022-09-19,0.52,1,346,27,
309196,Schönes Apartment im Dachgeschoss,1057081,Martin,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08367,11.52772,Private room,58,21,24,2021-12-17,0.23,1,235,1,
311242,TOP Studio! 10 minutes to city centre & trade fair,1600843,Matt,,Obergiesing,48.11723,11.58942,Entire home/apt,178,90,113,2022-09-14,0.90,3,284,9,
315684,Roof Gallery Munich - Luxury flat,1621313,Regina,,Hadern,48.12917,11.48554,Entire home/apt,360,4,94,2022-09-19,1.10,5,171,15,
320196,"nice, bright room with shower",1637920,Wolfger,,Ramersdorf-Perlach,48.09725,11.64717,Private room,42,3,75,2021-11-14,0.59,1,124,2,
321542,Absolute quiet room,1646639,Walter,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09307,11.52147,Private room,46,14,31,2022-09-01,0.24,1,273,5,
348405,FURNISHED & TOP LOCATED/ LONG TERM RENT PREFERRED,1765606,Hannes,,Maxvorstadt,48.14663,11.56708,Entire home/apt,200,7,12,2022-08-31,0.10,1,37,3,
386025,Nice own room near Oktoberfest!,768780,Stefan,,Schwanthalerhöhe,48.13938,11.5394,Private room,380,3,7,2016-09-26,0.06,1,308,0,
386068,Oh wow! So quiet in this great neighborhood? YES!,1932695,Andrea,,Schwabing-Freimann,48.16618,11.58555,Entire home/apt,126,3,11,2022-08-21,0.10,1,175,1,
392399,"Sunny room, private bathroom and roof top terrace",1962150,Christa,,Sendling,48.11397,11.54844,Private room,68,2,92,2019-11-29,0.73,1,0,0,
406404,Holiday Flat in Munich Schwabing,2024648,Tammy,,Schwabing-West,48.17723,11.58283,Entire home/apt,100,180,1,2012-11-17,0.01,4,232,0,
483093,cozy-apartment - *WLAN* PARKING,2391129,Julia Und Lisa,,Ramersdorf-Perlach,48.09748,11.63993,Entire home/apt,200,2,184,2022-09-18,1.47,3,246,17,
485613,Cozy flat in the center of Munich,1488030,Natalie,,Neuhausen-Nymphenburg,48.14865,11.53318,Entire home/apt,90,3,52,2022-05-30,0.44,2,0,1,
502791,Relaxen im Apartment Fasangarten.,1293120,Marianne,,Ramersdorf-Perlach,48.09888,11.61023,Private room,59,3,50,2022-09-19,0.45,2,298,20,
505041,centrally quiet 2 pieces flat 01.01.-30.april.22,1037376,Doris,,Ludwigsvorstadt-Isarvorstadt,48.12446,11.56009,Entire home/apt,43,60,7,2022-04-30,0.06,2,322,2,
526291,Great view close to the center,2586935,Florian,,Untergiesing-Harlaching,48.1098,11.57488,Private room,250,1,3,2012-10-02,0.02,1,365,0,
526430,"Room near OCTOBERFEST, free WLAN, free Parking",2587491,Edmond,,Sendling-Westpark,48.11461,11.53505,Private room,105,1,80,2022-09-19,0.65,1,349,11,
532047,"Nice, comfortable Studio w. balcony",1210398,Olivera,,Milbertshofen-Am Hart,48.1787,11.56812,Entire home/apt,50,30,2,2017-09-30,0.03,4,0,0,
532049,Beautifully furnished 1-room Studio,1210398,Olivera,,Milbertshofen-Am Hart,48.17877,11.56679,Entire home/apt,50,30,2,2020-08-31,0.03,4,47,0,
548958,"White Room & Bathroom,  Messe Riem",1157644,Eva,,Tudering-Riem,48.10904,11.68701,Private room,49,210,16,2019-10-31,0.13,3,173,0,
556122,Ruhiges Gartenzimmer,2735048,Pirkko,,Pasing-Obermenzing,48.15551,11.4699,Private room,110,2,186,2022-09-14,1.50,1,6,25,
574143,Wohnen am Hirschgarten - Neuhausen,2825666,Veronika,,Neuhausen-Nymphenburg,48.14449,11.51333,Private room,40,2,128,2020-08-15,1.03,1,35,0,
577095,Apartment on South Park Munich,2838170,Eugen,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0973,11.5102,Entire home/apt,62,85,56,2022-06-20,0.46,1,82,1,
609851,Luxury 3 room flat close to Olympiapark,3024324,Christian,,Maxvorstadt,48.15561,11.56736,Entire home/apt,286,5,2,2018-06-08,0.03,1,151,0,
625551,Grünes Ambiente in ruhiger Wohnlage,1909709,Gabriele,,Pasing-Obermenzing,48.1597,11.45158,Private room,42,1,59,2022-09-17,0.48,3,219,10,
633836,!Sunny Nice Apartment *60m²-Loft* !,2391129,Julia Und Lisa,,Ramersdorf-Perlach,48.09789,11.63814,Entire home/apt,324,2,245,2022-09-12,2.01,3,234,21,
648368,Close to Oktoberfest!,991735,Anja,,Laim,48.135440826416016,11.521140098571777,Entire home/apt,163,2,26,2019-10-06,0.24,4,2,0,
650265,Beautiful sunny city studio to relax!,1027824,Kat,,Sendling,48.11295,11.54729,Entire home/apt,130,14,47,2022-09-05,0.38,1,86,6,
659632,lock up and go apartment with balcony and garage,3327900,Leopold,,Pasing-Obermenzing,48.14383,11.47762,Entire home/apt,88,2,38,2022-09-18,0.31,1,11,1,
661006,It s a nice spacious Room in a quiet location.,3337316,Johannes,,Neuhausen-Nymphenburg,48.15591,11.50657,Private room,100,3,0,,,2,171,0,
664050,bright and cosy room; central,3353275,Babett,,Maxvorstadt,48.15506,11.57184,Private room,41,1,114,2022-08-21,0.94,1,16,4,
667321,A small guest room in a big house,3375789,Hannelore,,Pasing-Obermenzing,48.13126,11.47215,Private room,15,1,25,2017-06-01,0.21,1,0,0,
668844,wonderful attic near Oktoberfest,3385852,Anja,,Laim,48.13155,11.49591,Private room,50,3,48,2022-08-27,0.44,1,65,7,
669550,Cosy room in the heart of Munich,3390380,Alexander & Patrick,,Altstadt-Lehel,48.13469,11.58675,Private room,87,1,285,2022-09-18,2.34,1,265,9,
675433,WG-Zimmer in cooler 4er WG,3430900,Anke,,Sendling-Westpark,48.11836,11.53062,Private room,170,1,0,,,1,365,0,
681296,Central Oktoberfest-Stay + Feelgood Factor,695911,Ckonny,,Maxvorstadt,48.14498,11.56475,Private room,177,2,79,2022-09-20,0.65,2,2,1,
681769,Top location! - 2-room apt in Schwabing,3471996,Benedikt,,Schwabing-West,48.16217,11.57219,Entire home/apt,580,7,24,2019-02-23,0.20,1,7,0,
683263,Interim room in charming design apartment,2882620,Anja,,Au-Haidhausen,48.12289,11.58519,Private room,129,3,51,2018-10-31,0.42,1,81,0,
684700,HIGH-CLASS 2-RoomApartm,3491203,Oliver  & Hanelore,,Ludwigsvorstadt-Isarvorstadt,48.13819,11.55466,Entire home/apt,298,2,42,2022-09-14,0.35,1,340,8,
693402,Apartment in the Heart of Munich,3547075,Alex,,Altstadt-Lehel,48.13997,11.58962,Entire home/apt,129,4,31,2021-09-16,0.28,1,266,0,
696997,nice and quiet app - in citycenter,3569761,Moritz,,Maxvorstadt,48.151,11.56179,Entire home/apt,75,3,11,2022-07-11,0.09,1,83,1,
698064,Top Location at the University,3577420,Dieter,,Maxvorstadt,48.15187,11.57975,Entire home/apt,277,3,61,2022-08-28,0.50,1,2,6,
700603,"LADIES (or couples) only, please! :o)",3593747,Beate,,Schwabing-Freimann,48.16782,11.58614,Private room,47,1,223,2022-08-28,1.84,1,64,10,
701005,15 min to Oktoberfest - quiet area,3596598,Patrick,,Bogenhausen,48.14201,11.62044,Private room,136,1,250,2022-09-18,2.06,1,2,25,
701673,Small room in a cosy house,3601541,Christel,,Ramersdorf-Perlach,48.11806,11.62966,Private room,30,2,218,2022-09-19,1.81,1,20,33,
703539,"Golden Room,1.floor, near Fair Riem",1157644,Eva,,Tudering-Riem,48.10535,11.70017,Private room,40,180,17,2019-04-13,0.14,3,0,0,
705120,Mini Loft Munich Central Location !,291856,John,,Au-Haidhausen,48.13484,11.59489,Entire home/apt,700,3,34,2022-05-15,0.28,1,359,4,
706874,Schöne Unterkunft für's Oktoberfest,3633050,Kornelia,,Sendling,48.12345,11.54591,Private room,80,1,44,2018-11-26,0.36,2,0,0,
710489,Luxury loft next to Marienplatz,3657089,Marc,,Altstadt-Lehel,48.13898,11.57606,Entire home/apt,500,5,131,2022-08-24,1.08,1,290,15,
710604,"Chic Suite Schwabing, FREEBreakfast",3671733,Christine,,Schwabing-West,48.15938,11.56753,Entire home/apt,350,1,21,2022-09-15,0.19,1,360,3,
710990,Nice Apartment Munich/Pasing,3659164,William,,Pasing-Obermenzing,48.14634,11.45755,Private room,63,1,62,2022-09-20,0.51,1,79,9,
717444,Zu Fuß zum Oktoberfest!!!,3633050,Kornelia,,Sendling,48.12383,11.54762,Private room,80,1,30,2018-10-09,0.25,2,0,0,
728525,Room in Munich,3779542,Alfred,,Ludwigsvorstadt-Isarvorstadt,48.12932,11.57239,Private room,150,6,0,,,1,365,0,
740948,Living at Munich Viktualienmarkt,3876973,Katharina,,Altstadt-Lehel,48.13988,11.57701,Entire home/apt,235,28,71,2022-08-18,0.61,1,0,4,
751730,Villa München - Obermenzing,3952627,Leo,,Pasing-Obermenzing,48.16922,11.48143,Private room,55,3,0,,,1,0,0,
759516,Appartment am Olympiapark,4003331,José,,Schwabing-West,48.17162907664045,11.561426879557251,Entire home/apt,145,4,1,2015-09-18,0.01,1,283,0,
763520,optimal and central apartment,4024965,Ingrid & Nadi,,Schwanthalerhöhe,48.13768,11.54852,Entire home/apt,73,90,26,2014-09-29,0.22,2,173,0,
779667,Modern flat nearby the subway,971744,Annette & Vanessa,,Maxvorstadt,48.15267,11.56491,Entire home/apt,350,3,288,2022-09-19,3.29,1,247,50,
807951,"Holydayhouse near city,near Messe",4250955,Inge,,Berg am Laim,48.1225,11.62644,Entire home/apt,110,6,98,2022-08-21,0.84,1,268,8,
820826,Zimmer in Traumwohnung für Tänzer,4310718,Christine,,Au-Haidhausen,48.12724,11.60218,Private room,80,4,157,2022-09-07,1.32,1,125,29,
837679,Sunny 2-room apartment in Sendling,4377657,Martina,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10049,11.53181,Entire home/apt,47,180,23,2022-03-31,0.20,1,264,1,
901225,Great garden apartment in the center,3479008,Christian,,Schwabing-West,48.16047,11.5722,Entire home/apt,257,2,12,2022-09-20,0.12,2,14,3,
910680,CHARMING LOVESOME ALTBAU KAISERSTR!,211657,Jasmin,,Schwabing-West,48.16025,11.57744,Entire home/apt,129,2,1,2014-12-14,0.01,1,324,0,
915995,"Schöne1,5 Zi Whg im Herzen Münchens",4057943,Alessia,,Au-Haidhausen,48.13158,11.59694,Entire home/apt,107,3,25,2022-04-19,0.22,1,0,10,
917644,Individual 2-room apartm. w. garden,4927869,Kris,,Moosach,48.17169,11.50316,Entire home/apt,79,6,8,2019-10-03,0.13,1,176,0,
921010,Living in the City 2 / Goetheplatz,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12637,11.55745,Private room,160,2,366,2022-09-13,3.35,2,6,45,
921158,Charming  sunny room Maxvorstadt Hygiene rule,4951962,Sabine,,Maxvorstadt,48.15229,11.56408,Private room,124,2,301,2022-09-14,2.76,1,334,29,
921287,Living in the City 1 / Goetheplatz,4950451,Erhard,,Ludwigsvorstadt-Isarvorstadt,48.12794,11.55787,Private room,44,2,234,2022-09-11,2.15,2,0,32,
936808,Is this the paradise?,5057324,Katharina Und Kai,,Maxvorstadt,48.15119,11.56647,Private room,150,5,38,2022-09-13,0.35,1,205,3,
944648,"Apartment, 39qm, MÜ Sendling-Westpark, 2-12 Monate",5114962,Birgit,,Sendling-Westpark,48.12184,11.5341,Entire home/apt,195,60,36,2022-09-16,0.57,2,84,1,
